snapshot,grid_power
387,263.9976430250759
388,-0.0
389,230.64157199559335
390,196.76297423492275
391,241.1347785107957
392,15.090934681142926
393,249.53525780976562
394,263.2748108152639
395,286.16812796381544
396,630.3379235951597
397,661.0160710082165
398,600.7974778208608
399,659.0620857106746
400,236.71884249270343
401,230.287989599313
402,160.91475006867267
403,586.6864276624008
404,301.38296844140507
405,193.0373768646405
406,259.43802734181395
407,338.3038281947679
408,374.5204725927456
409,381.5826682470658
410,215.91157672265635
411,241.83468810187875
412,452.1670613746688
413,360.16345353389266
414,315.5451974186593
415,115.47237572942794
416,533.2333704779486
417,329.2372399220777
418,267.0330500754095
419,404.4253278567347
420,452.62148079071636
421,354.8634030691438
422,275.8565428425005
423,367.1091306757646
424,255.8353539434424
425,342.4398123909515
426,384.61117952992237
427,389.59581494915267
428,238.88288153934835
429,176.1109008009871
430,281.70103494765954
431,354.4747800864834
432,194.00050604865865
433,361.90251365345523
434,309.3923756444377
435,392.95046393457966
436,171.87444738593913
437,342.1786328610292
438,187.86171630736155
439,322.9772344840449
440,58.06794492808186
441,2.545141669625835
442,20.608035135262014
443,61.34882590811042
444,229.42460233503454
445,394.0495079787822
446,402.7887581477988
447,426.4508036488443
448,392.1054978147355
449,299.39246034482727
450,235.12891904416
451,261.86836670059375
452,451.4645051828918
453,204.26588335167622
454,331.70403096646976
455,322.50293542596717
456,307.7177232851295
457,290.6250223781107
458,344.6272740039703
459,295.0871047569393
460,-0.0
461,302.4265866490138
462,326.82884355915814
463,377.87739951324585
464,4.748411101330191
465,238.93205022810855
466,262.6556329798738
467,364.969797583783
468,-0.0
469,328.6147404128099
470,388.9569874653546
471,365.2174081506427
472,-0.0
473,312.52265838946613
474,275.213076077127
475,324.27802368120564
476,253.61242295781122
477,306.27669377550274
478,297.7072701416252
479,505.87316140349606
480,-0.0
481,312.2622509148898
482,405.4676390089827
483,551.1991353658261
484,122.4358810650188
485,402.3594813828415
486,347.0642628912645
487,317.3699608355595
488,-0.0
489,427.77633912109053
490,327.0781922172668
491,319.52392246602994
492,285.60986975678003
493,682.1098648135956
494,668.0323968290684
495,702.894813637877
496,686.8628336104855
497,264.243489191473
498,679.5558715896268
499,721.865730429234
500,519.8722396833393
501,392.9101959117295
502,363.93754102912357
503,393.66204550104555
504,585.441794975495
505,419.26180320941825
506,309.6095656589883
507,417.84631489679754
508,883.7934567170244
509,467.20071366417017
510,428.39614722545423
511,487.2001343004205
512,497.1118976136593
513,267.56047023733026
514,408.7843172183584
515,398.136977894482
516,541.7143024111899
517,478.8024210266386
518,459.47880403923267
519,519.9589108102367
520,-0.0
521,-0.0
522,-0.0
523,-0.0
524,293.8057321799357
525,318.79235590846935
526,238.17259870932963
527,303.92996540887435
528,376.81558708843994
529,524.0255442633911
530,478.32943828729805
531,566.27154839728
532,409.05793156362205
533,405.5206986552648
534,366.9187288409579
535,410.9059187225295
536,233.5435756212982
537,456.07950675857944
538,381.39858097434075
539,425.5247629926574
540,450.4156990107497
541,412.67563247064083
542,360.1039572109037
543,385.5675406736387
544,430.1706824261567
545,326.1640987267814
546,411.5231719240768
547,293.7163538595012
548,562.5623808437322
549,364.85894062631064
550,353.8124255999536
551,366.78239436194013
552,538.8852209799713
553,357.4904413547321
554,403.2765225972992
555,376.8300022866575
556,312.3801374517958
557,426.55596832256043
558,451.8349137239228
559,487.7144990338892
560,130.98646393562868
561,466.2061386360461
562,342.99785372320486
563,399.74105408940466
564,63.27599413877351
565,430.4360013379984
566,436.60556455658116
567,526.3652091911991
568,52.861480164736804
569,383.3575062842499
570,378.23470831007853
571,416.59077933956115
572,129.95939534550266
573,371.77279710945345
574,376.2505732147471
575,712.5312453220599
576,191.77806228842445
577,441.65435751801147
578,294.4304447078443
579,364.4960375048116
580,-0.0
581,302.2613950238721
582,117.98946610344149
583,397.2671623521552
584,149.48389717528227
585,330.232522513358
586,283.1990414020602
587,433.4230990812173
588,277.33744096434384
589,321.1704454188141
590,281.1684308002971
591,400.28244789307405
592,678.1711650569727
593,682.894537110609
594,705.3419791414075
595,704.4644347591717
596,829.286749062795
597,752.5577808590792
598,703.1984706544413
599,707.383042886675
600,536.9777374980748
601,437.1246414144848
602,396.7066512579501
603,464.50822873956497
604,640.5317965511828
605,461.2761144117531
606,415.53471796594135
607,495.20000264214235
608,833.1585456352439
609,410.24147457295595
610,418.85734740405155
611,424.46990202014086
612,322.8291814959984
613,307.9528353611874
614,366.756519599672
615,383.6643322272638
616,309.7360776877181
617,398.095598590485
618,404.9578179118765
619,468.514194419983
620,238.34612571206142
621,218.63930327590776
622,260.2556501216886
623,288.87240515301545
624,219.76798002844043
625,357.9460888342783
626,403.9324755554694
627,500.9697356857469
628,234.42762994734315
629,328.91001465342043
630,306.18591836704456
631,421.454384315689
632,384.75073167070275
633,297.63714907268553
634,298.4987232011883
635,371.3801519514682
636,424.5149726243317
637,479.64182614475067
638,435.82448910753175
639,418.4551339449356
640,505.89671429119875
641,396.7830000349034
642,395.15269755390665
643,403.3682622642359
644,525.2679128941083
645,393.84522199843724
646,408.67713355454725
647,489.66586403995063
648,399.27689126291995
649,404.80027388512565
650,390.9539194684027
651,382.27618024089213
652,252.40771957653246
653,394.38485140164397
654,497.22275408266785
655,530.5933074926887
656,232.57638738417214
657,429.7108516731877
658,320.45809266172
659,435.25023085834005
660,-0.0
661,292.39754296029616
662,309.3677487296253
663,500.8095832250458
664,144.17444652122123
665,353.0173001594359
666,243.68816606180127
667,466.1939210920791
668,186.34699869690508
669,354.46470267030895
670,373.81965449221764
671,539.0442915351243
672,-0.0
673,417.6837172539225
674,470.9019022557321
675,403.8213925834666
676,107.03499358050274
677,357.61842729343687
678,308.07737584617456
679,342.6796617076749
680,100.2192234563293
681,300.123100810653
682,305.9388051056874
683,331.3864446239031
684,257.2898330396265
685,367.77313946586054
686,326.5550861223291
687,376.2348794882821
688,257.3203119831115
689,340.5861049096384
690,319.44699432532695
691,387.65064432817087
692,372.0183930577962
693,338.33805984801893
694,338.4890456198902
695,459.6504731499673
696,594.2890315924493
697,483.0193147779529
698,353.59499114009725
699,351.9171070435968
700,846.0835662839188
701,452.7844748095962
702,386.65788460573344
703,403.2118120005632
704,570.0818395779684
705,458.9990782798433
706,361.6854667304701
707,422.8103451522975
708,327.934079346298
709,367.6112787299843
710,343.271994325327
711,341.9485222069109
712,314.5727979741714
713,468.856035929124
714,508.38227585015267
715,695.3332871145085
716,261.46647193081355
717,335.0561978919398
718,322.5785534449243
719,410.58220080562586
